X,Y,Z,Norm,R_Cell
-8.71,-2.31,0.82,2.874,1
-6.71,-2.31,0.82,2.502,1
-4.71,-2.31,0.82,3.501,1
-2.71,-2.31,0.82,5.124,1
-0.71,-2.31,0.82,6.947,1
-13.71,-0.58,0.82,6.577,1
-11.71,-0.58,0.82,4.611,1
-9.71,-0.58,0.82,2.694,1
-7.71,-0.58,0.82,1.122,1
-5.71,-0.58,0.82,1.805,1
-3.71,-0.58,0.82,3.641,1
-1.71,-0.58,0.82,5.591,1
-12.71,1.15,0.82,5.678,1
-10.71,1.15,0.82,3.774,1
-8.71,1.15,0.82,2.06,1
-6.71,1.15,0.82,1.498,1
-4.71,1.15,0.82,2.871,1
-2.71,1.15,0.82,4.716,1
-0.71,1.15,0.82,6.652,1
-11.71,2.89,0.82,5.411,1
-9.71,2.89,0.82,3.908,1
-7.71,2.89,0.82,3.045,1
-5.71,2.89,0.82,3.358,1
-3.71,2.89,0.82,4.612,1
-1.71,2.89,0.82,6.267,1
-10.71,4.62,0.82,5.854,1
-8.71,4.62,0.82,4.926,1
-6.71,4.62,0.82,4.719,1
-4.71,4.62,0.82,5.317,1
-2.71,4.62,0.82,6.501,1
-9.71,6.35,0.82,6.873,1
-7.71,6.35,0.82,6.422,1
-5.71,6.35,0.82,6.576,1
-7.71,-6.35,2.45,6.825,1
-5.71,-6.35,2.45,6.97,1
-10.71,-4.62,2.45,6.293,1
-8.71,-4.62,2.45,5.44,1
-6.71,-4.62,2.45,5.253,1
-4.71,-4.62,2.45,5.796,1
-2.71,-4.62,2.45,6.899,1
-11.71,-2.89,2.45,5.883,1
-9.71,-2.89,2.45,4.539,1
-7.71,-2.89,2.45,3.822,1
-5.71,-2.89,2.45,4.075,1
-3.71,-2.89,2.45,5.158,1
-1.71,-2.89,2.45,6.679,1
-12.71,-1.15,2.45,6.13,1
-10.71,-1.15,2.45,4.424,1
-8.71,-1.15,2.45,3.094,1
-6.71,-1.15,2.45,2.752,1
-4.71,-1.15,2.45,3.684,1
-2.71,-1.15,2.45,5.251,1
-13.71,0.58,2.45,6.971,1
-11.71,0.58,2.45,5.156,1
-9.71,0.58,2.45,3.548,1
-7.71,0.58,2.45,2.567,1
-5.71,0.58,2.45,2.931,1
-3.71,0.58,2.45,4.311,1
-1.71,0.58,2.45,6.049,1
-12.71,2.31,2.45,6.449,1
-10.71,2.31,2.45,4.857,1
-8.71,2.31,2.45,3.686,1
-6.71,2.31,2.45,3.404,1
-4.71,2.31,2.45,4.194,1
-2.71,2.31,2.45,5.62,1
-11.71,4.04,2.45,6.525,1
-9.71,4.04,2.45,5.345,1
-7.71,4.04,2.45,4.751,1
-5.71,4.04,2.45,4.957,1
-3.71,4.04,2.45,5.88,1
-8.71,5.77,2.45,6.446,1
-6.71,5.77,2.45,6.289,1
-4.71,5.77,2.45,6.749,1
-9.71,-4.04,4.08,6.262,1
-7.71,-4.04,4.08,5.764,1
-5.71,-4.04,4.08,5.934,1
-3.71,-4.04,4.08,6.724,1
-10.71,-2.31,4.08,5.851,1
-8.71,-2.31,4.08,4.923,1
-6.71,-2.31,4.08,4.715,1
-4.71,-2.31,4.08,5.313,1
-2.71,-2.31,4.08,6.499,1
-11.71,-0.58,4.08,6.102,1
-9.71,-0.58,4.08,4.82,1
-7.71,-0.58,4.08,4.151,1
-5.71,-0.58,4.08,4.386,1
-3.71,-0.58,4.08,5.407,1
-1.71,-0.58,4.08,6.873,1
-12.71,1.15,4.08,6.944,1
-10.71,1.15,4.08,5.497,1
-8.71,1.15,4.08,4.497,1
-6.71,1.15,4.08,4.268,1
-4.71,1.15,4.08,4.921,1
-2.71,1.15,4.08,6.182,1
-11.71,2.89,4.08,6.727,1
-9.71,2.89,4.08,5.59,1
-7.71,2.89,4.08,5.025,1
-5.71,2.89,4.08,5.22,1
-3.71,2.89,4.08,6.103,1
-8.71,4.62,4.08,6.344,1
-6.71,4.62,4.08,6.184,1
-4.71,4.62,4.08,6.651,1
-9.71,-2.89,5.72,6.879,1
-7.71,-2.89,5.72,6.428,1
-5.71,-2.89,5.72,6.582,1
-10.71,-1.15,5.72,6.804,1
-8.71,-1.15,5.72,6.024,1
-6.71,-1.15,5.72,5.856,1
-4.71,-1.15,5.72,6.348,1
-9.71,0.58,5.72,6.269,1
-7.71,0.58,5.72,5.771,1
-5.71,0.58,5.72,5.942,1
-3.71,0.58,5.72,6.731,1
-8.71,2.31,5.72,6.349,1
-6.71,2.31,5.72,6.189,1
-4.71,2.31,5.72,6.656,1
5.71,-2.31,-5.72,6.349,1
7.71,-2.31,-5.72,6.189,1
9.71,-2.31,-5.72,6.656,1
4.71,-0.58,-5.72,6.269,1
6.71,-0.58,-5.72,5.771,1
8.71,-0.58,-5.72,5.942,1
10.71,-0.58,-5.72,6.731,1
3.71,1.15,-5.72,6.804,1
5.71,1.15,-5.72,6.024,1
7.71,1.15,-5.72,5.856,1
9.71,1.15,-5.72,6.348,1
4.71,2.89,-5.72,6.879,1
6.71,2.89,-5.72,6.428,1
8.71,2.89,-5.72,6.582,1
5.71,-4.62,-4.08,6.344,1
7.71,-4.62,-4.08,6.184,1
9.71,-4.62,-4.08,6.651,1
2.71,-2.89,-4.08,6.727,1
4.71,-2.89,-4.08,5.59,1
6.71,-2.89,-4.08,5.025,1
8.71,-2.89,-4.08,5.22,1
10.71,-2.89,-4.08,6.103,1
1.71,-1.15,-4.08,6.944,1
3.71,-1.15,-4.08,5.497,1
5.71,-1.15,-4.08,4.497,1
7.71,-1.15,-4.08,4.268,1
9.71,-1.15,-4.08,4.921,1
11.71,-1.15,-4.08,6.182,1
2.71,0.58,-4.08,6.102,1
4.71,0.58,-4.08,4.82,1
6.71,0.58,-4.08,4.151,1
8.71,0.58,-4.08,4.386,1
10.71,0.58,-4.08,5.407,1
12.71,0.58,-4.08,6.873,1
3.71,2.31,-4.08,5.851,1
5.71,2.31,-4.08,4.923,1
7.71,2.31,-4.08,4.715,1
9.71,2.31,-4.08,5.313,1
11.71,2.31,-4.08,6.499,1
4.71,4.04,-4.08,6.262,1
6.71,4.04,-4.08,5.764,1
8.71,4.04,-4.08,5.934,1
10.71,4.04,-4.08,6.724,1
5.71,-5.77,-2.45,6.446,1
7.71,-5.77,-2.45,6.289,1
9.71,-5.77,-2.45,6.749,1
2.71,-4.04,-2.45,6.525,1
4.71,-4.04,-2.45,5.345,1
6.71,-4.04,-2.45,4.751,1
8.71,-4.04,-2.45,4.957,1
10.71,-4.04,-2.45,5.88,1
1.71,-2.31,-2.45,6.449,1
3.71,-2.31,-2.45,4.857,1
5.71,-2.31,-2.45,3.686,1
7.71,-2.31,-2.45,3.404,1
9.71,-2.31,-2.45,4.194,1
11.71,-2.31,-2.45,5.62,1
0.71,-0.58,-2.45,6.971,1
2.71,-0.58,-2.45,5.156,1
4.71,-0.58,-2.45,3.548,1
6.71,-0.58,-2.45,2.567,1
8.71,-0.58,-2.45,2.931,1
10.71,-0.58,-2.45,4.311,1
12.71,-0.58,-2.45,6.049,1
1.71,1.15,-2.45,6.13,1
3.71,1.15,-2.45,4.424,1
5.71,1.15,-2.45,3.094,1
7.71,1.15,-2.45,2.752,1
9.71,1.15,-2.45,3.684,1
11.71,1.15,-2.45,5.251,1
2.71,2.89,-2.45,5.883,1
4.71,2.89,-2.45,4.539,1
6.71,2.89,-2.45,3.822,1
8.71,2.89,-2.45,4.075,1
10.71,2.89,-2.45,5.158,1
12.71,2.89,-2.45,6.679,1
3.71,4.62,-2.45,6.293,1
5.71,4.62,-2.45,5.44,1
7.71,4.62,-2.45,5.253,1
9.71,4.62,-2.45,5.796,1
11.71,4.62,-2.45,6.899,1
6.71,6.35,-2.45,6.825,1
8.71,6.35,-2.45,6.97,1
4.71,-6.35,-0.82,6.873,1
6.71,-6.35,-0.82,6.422,1
8.71,-6.35,-0.82,6.576,1
3.71,-4.62,-0.82,5.854,1
5.71,-4.62,-0.82,4.926,1
7.71,-4.62,-0.82,4.719,1
9.71,-4.62,-0.82,5.317,1
11.71,-4.62,-0.82,6.501,1
2.71,-2.89,-0.82,5.411,1
4.71,-2.89,-0.82,3.908,1
6.71,-2.89,-0.82,3.045,1
8.71,-2.89,-0.82,3.358,1
10.71,-2.89,-0.82,4.612,1
12.71,-2.89,-0.82,6.267,1
1.71,-1.15,-0.82,5.678,1
3.71,-1.15,-0.82,3.774,1
5.71,-1.15,-0.82,2.06,1
7.71,-1.15,-0.82,1.498,1
9.71,-1.15,-0.82,2.871,1
11.71,-1.15,-0.82,4.716,1
13.71,-1.15,-0.82,6.652,1
0.71,0.58,-0.82,6.577,1
2.71,0.58,-0.82,4.611,1
4.71,0.58,-0.82,2.694,1
6.71,0.58,-0.82,1.122,1
8.71,0.58,-0.82,1.805,1
10.71,0.58,-0.82,3.641,1
12.71,0.58,-0.82,5.591,1
1.71,2.31,-0.82,6.022,1
3.71,2.31,-0.82,4.273,1
5.71,2.31,-0.82,2.874,1
7.71,2.31,-0.82,2.502,1
9.71,2.31,-0.82,3.501,1
11.71,2.31,-0.82,5.124,1
13.71,2.31,-0.82,6.947,1
2.71,4.04,-0.82,6.103,1
4.71,4.04,-0.82,4.821,1
6.71,4.04,-0.82,4.153,1
8.71,4.04,-0.82,4.387,1
10.71,4.04,-0.82,5.408,1
12.71,4.04,-0.82,6.873,1
3.71,5.77,-0.82,6.798,1
5.71,5.77,-0.82,6.018,1
7.71,5.77,-0.82,5.849,1
9.71,5.77,-0.82,6.342,1
3.71,-5.77,0.82,6.798,1
5.71,-5.77,0.82,6.018,1
7.71,-5.77,0.82,5.849,1
9.71,-5.77,0.82,6.342,1
2.71,-4.04,0.82,6.103,1
4.71,-4.04,0.82,4.821,1
6.71,-4.04,0.82,4.153,1
8.71,-4.04,0.82,4.387,1
10.71,-4.04,0.82,5.408,1
12.71,-4.04,0.82,6.873,1
1.71,-2.31,0.82,6.022,1
3.71,-2.31,0.82,4.273,1
5.71,-2.31,0.82,2.874,1
7.71,-2.31,0.82,2.502,1
9.71,-2.31,0.82,3.501,1
11.71,-2.31,0.82,5.124,1
13.71,-2.31,0.82,6.947,1
0.71,-0.58,0.82,6.577,1
2.71,-0.58,0.82,4.611,1
4.71,-0.58,0.82,2.694,1
6.71,-0.58,0.82,1.122,1
8.71,-0.58,0.82,1.805,1
10.71,-0.58,0.82,3.641,1
12.71,-0.58,0.82,5.591,1
1.71,1.15,0.82,5.678,1
3.71,1.15,0.82,3.774,1
5.71,1.15,0.82,2.06,1
7.71,1.15,0.82,1.498,1
9.71,1.15,0.82,2.871,1
11.71,1.15,0.82,4.716,1
13.71,1.15,0.82,6.652,1
2.71,2.89,0.82,5.411,1
4.71,2.89,0.82,3.908,1
6.71,2.89,0.82,3.045,1
8.71,2.89,0.82,3.358,1
10.71,2.89,0.82,4.612,1
12.71,2.89,0.82,6.267,1
3.71,4.62,0.82,5.854,1
5.71,4.62,0.82,4.926,1
7.71,4.62,0.82,4.719,1
9.71,4.62,0.82,5.317,1
11.71,4.62,0.82,6.501,1
4.71,6.35,0.82,6.873,1
6.71,6.35,0.82,6.422,1
8.71,6.35,0.82,6.576,1
6.71,-6.35,2.45,6.825,1
8.71,-6.35,2.45,6.97,1
3.71,-4.62,2.45,6.293,1
5.71,-4.62,2.45,5.44,1
7.71,-4.62,2.45,5.253,1
9.71,-4.62,2.45,5.796,1
11.71,-4.62,2.45,6.899,1
2.71,-2.89,2.45,5.883,1
4.71,-2.89,2.45,4.539,1
6.71,-2.89,2.45,3.822,1
8.71,-2.89,2.45,4.075,1
10.71,-2.89,2.45,5.158,1
12.71,-2.89,2.45,6.679,1
1.71,-1.15,2.45,6.13,1
3.71,-1.15,2.45,4.424,1
5.71,-1.15,2.45,3.094,1
7.71,-1.15,2.45,2.752,1
9.71,-1.15,2.45,3.684,1
11.71,-1.15,2.45,5.251,1
0.71,0.58,2.45,6.971,1
2.71,0.58,2.45,5.156,1
4.71,0.58,2.45,3.548,1
6.71,0.58,2.45,2.567,1
8.71,0.58,2.45,2.931,1
10.71,0.58,2.45,4.311,1
12.71,0.58,2.45,6.049,1
1.71,2.31,2.45,6.449,1
3.71,2.31,2.45,4.857,1
5.71,2.31,2.45,3.686,1
7.71,2.31,2.45,3.404,1
9.71,2.31,2.45,4.194,1
11.71,2.31,2.45,5.62,1
2.71,4.04,2.45,6.525,1
4.71,4.04,2.45,5.345,1
6.71,4.04,2.45,4.751,1
8.71,4.04,2.45,4.957,1
10.71,4.04,2.45,5.88,1
5.71,5.77,2.45,6.446,1
7.71,5.77,2.45,6.289,1
9.71,5.77,2.45,6.749,1
4.71,-4.04,4.08,6.262,1
6.71,-4.04,4.08,5.764,1
8.71,-4.04,4.08,5.934,1
10.71,-4.04,4.08,6.724,1
3.71,-2.31,4.08,5.851,1
5.71,-2.31,4.08,4.923,1
7.71,-2.31,4.08,4.715,1
9.71,-2.31,4.08,5.313,1
11.71,-2.31,4.08,6.499,1
2.71,-0.58,4.08,6.102,1
4.71,-0.58,4.08,4.82,1
6.71,-0.58,4.08,4.151,1
8.71,-0.58,4.08,4.386,1
10.71,-0.58,4.08,5.407,1
12.71,-0.58,4.08,6.873,1
1.71,1.15,4.08,6.944,1
3.71,1.15,4.08,5.497,1
5.71,1.15,4.08,4.497,1
7.71,1.15,4.08,4.268,1
9.71,1.15,4.08,4.921,1
11.71,1.15,4.08,6.182,1
2.71,2.89,4.08,6.727,1
4.71,2.89,4.08,5.59,1
6.71,2.89,4.08,5.025,1
8.71,2.89,4.08,5.22,1
10.71,2.89,4.08,6.103,1
5.71,4.62,4.08,6.344,1
7.71,4.62,4.08,6.184,1
9.71,4.62,4.08,6.651,1
4.71,-2.89,5.72,6.879,1
6.71,-2.89,5.72,6.428,1
8.71,-2.89,5.72,6.582,1
3.71,-1.15,5.72,6.804,1
5.71,-1.15,5.72,6.024,1
7.71,-1.15,5.72,5.856,1
9.71,-1.15,5.72,6.348,1
4.71,0.58,5.72,6.269,1
6.71,0.58,5.72,5.771,1
8.71,0.58,5.72,5.942,1
10.71,0.58,5.72,6.731,1
5.71,2.31,5.72,6.349,1
7.71,2.31,5.72,6.189,1
9.71,2.31,5.72,6.656,1
